Nom_archive,Auteur_recherché,Projet,ID,Titre_unique,Auteur,Résumé,Date,Publication Url,Date de publication
Zenodo,Nikola Besic,ALAMOD,15627897,Canopy height map in Italy - 2004-2024,"SU, YANG","<p>This is the data used or generated in the paper, ""<strong><span>A fused canopy height map of Italy (2004&ndash;2024) from spaceborne and airborne LiDAR, and Landsat via deep learning and Bayesian averaging</span></strong>"".</p>
<p><strong><span>Authors</span></strong></p>
<p><span>Yang Su <sup>a, b, c</sup>, Nikola Besic <sup>d</sup>, Xianglin Zhang <sup>c</sup>, Yidi Xu <sup>b</sup>, Saverio Francini <sup>e</sup>, Giovanni D'Amico <sup>f</sup>, Gherardo Chirici <sup>g, h</sup>, Martin&nbsp;Schwartz <sup>b</sup>, Ibrahim Fayad <sup>b</sup>, Sarah Brood <sup>b</sup>, Agnes Pellissier-tanon <sup>b</sup>, Ke Yu <sup>b</sup>, Haotian Chen <sup>i, c</sup>, Songchao Chen <sup>j</sup>, Alexandre d'Aspremont <sup>a</sup>, Philippe Ciais <sup>b</sup></span></p>
<p><span>&nbsp;</span></p>
<p><strong><span>Affiliations</span></strong></p>
<p><sup><span>a</span></sup><span> CNRS &amp; D&eacute;partement d'Informatique, &Eacute;cole Normale Sup&eacute;rieure &ndash; PSL, 45 Rue d'Ulm, 75005 Paris, France </span></p>
<p><sup><span>b</span></sup><span> Laboratoire des Sciences du Climat et de l&rsquo;Environnement, CEA CNRS UVSQ Orme des Merisiers, 91190 Gif-sur-Yvette, France</span></p>
<p><sup><span>c </span></sup><span>Universit&eacute; Paris-Saclay, AgroParisTech, INRAE, UMR ECOSYS, 91120 Palaiseau, France</span></p>
<p><sup><span>d </span></sup><span>IGN, ENSG, Laboratoire d'inventaire forestier (LIF), 54000 Nancy, France</span></p>
<p><sup><span>e </span></sup><span>Department of Science and Technology of Agriculture and Environment (DISTAL), University of Bologna, 40126 Bologna, Italy</span></p>
<p><sup><span>f </span></sup><span>Department of Agriculture, Food, Environment and Forestry, Universit&agrave; degli Studi di Firenze, Via San Bonaventura, 13, 50145 Firenze, Italy</span></p>
<p><sup><span>g </span></sup><span>Fondazione per il Futuro delle Citt&agrave;, Florence, Italy</span></p>
<p><sup><span>h </span></sup><span>CNR Istituto dei Sistemi Complessi, Sesto Fiorentino (Florence), Italy</span></p>
<p><sup><span>i </span></sup><span>Institute of Crop Sciences, Chinese Academy of Agricultural Sciences / Key Laboratory of Crop Physiology and Ecology, Ministry of Agriculture and Rural Affairs of China, Beijing 100081, China</span></p>
<p><sup><span>j</span></sup><span> College of Environmental and Resource Sciences, Zhejiang University, 310058 Hangzhou, China</span></p>
<p>&nbsp;</p>
<p><strong>Corresponding Author</strong></p>
<p>Yang Su</p>
<p>yang.su@ens.fr</p>
<p>+33 1 89 10 07 67</p>
<p>&Eacute;cole normale sup&eacute;rieure - PSL</p>
<p>&nbsp;</p>
<p>To use the data, please cite this study, and in case of difficulties when using the model and data, please contact the corresponding author for further details and possible assistance</p>
<p>&nbsp;</p>
<p><strong>Funding</strong></p>
<p><strong>Artificial Intelligence for forest monitoring from space &ndash; AI4Forests</strong></p>
<p>Agence Nationale de la Recherche</p>
<p><a href=""https://app.dimensions.ai/details/grant/grant.13559349"" target=""_blank"" rel=""noopener"">Find out more...</a></p>",2025-06-30 15:50:39.119598+00:00,10.5281/zenodo.15627897,2025
Zenodo,Edward Duarte,DEEP-C,15583235,Simulations Data for Strike-Slip Fault-Generated Paleotsunamis in Lake Iznik (NW Türkiye): Numerical Modeling Corroborated by Coastal Deposits,"ZAFAR, Muhammad Naveed","<h1>README:</h1>
<p>This repository contains simulation data used in the manuscript:</p>
<p><strong><em>&ldquo;Strike-Slip Fault-Generated Paleotsunamis in Lake Iznik (NW T&uuml;rkiye): Numerical Modeling Corroborated by Coastal Deposits&rdquo;</em></strong><br>by Muhammad Naveed Zafar, Denys Dutykh, Rapha&euml;l Paris, Renaldo Gastineau, Julia De Sigoyer, Edward Duarte, Nur Deniz &Uuml;nsal, Nicolas Harrichhausen, Simon Flavard, Mustafa Şahin, and Pierre Sabatier.</p>


<h2>Directory Overview</h2>
<ul>
<li>
<p><code>121_event/</code> &mdash; Simulation data for the 121 CE tsunami event.</p>
</li>
<li>
<p><code>1065_event/</code> &mdash; Simulation data for the 1065 CE tsunami event.</p>
</li>
<li>
<p><code>Depth_sensitivity/</code> &mdash; Sensitivity tests on downdip fault widths.</p>
</li>
</ul>
<p>Each directory contains relevant setup files and simulation outputs.</p>


<h2>Key Files</h2>
<ul>
<li>
<p><code>_output/</code> &mdash; Stores output data generated by each simulation.</p>
</li>
<li>
<p><code>Makefile</code> &mdash; Automates model compilation and execution.</p>
</li>
<li>
<p><code>setplot.py</code> &mdash; Defines plot configurations for visualizing results.</p>
</li>
</ul>


<h2>Installation</h2>
<p>To run the models, install <strong>Clawpack</strong> (v5.9 or later).<br>Follow the instructions at:<br><a href=""https://www.clawpack.org/v5.9.x/installing_pip.html"">https://www.clawpack.org/v5.9.x/installing_pip.html</a></p>


<h2>Running the Simulations</h2>
<p>After installing Clawpack, navigate into any simulation folder (e.g., <code>1065_event</code>) and run:</p>
<pre><code>make plots
</code></pre>
<p>This will:</p>
<ul>
<li>
<p>Compile the simulation</p>
</li>
<li>
<p>Execute the model</p>
</li>
<li>
<p>Generate and save plots within the same directory</p>
</li>
</ul>


<h2>Contact</h2>
<p>For questions, issues, or collaboration inquiries, please reach out to:<br>📧 <a href=""mailto:syednaveed1421@gmail.com"">syednaveed1421@gmail.com</a></p>
<p>&nbsp;</p>",2025-06-03 11:40:11.761899+00:00,10.5281/zenodo.15583235,2025
Zenodo,Jérôme Gaillardet,DEEP-C,15551268,Welcome to the first eLTER Science Conference,"Bäck, Jaana","<p>In an era of unprecedented environmental change, the need for long-term, integrated ecosystem research has never been more urgent. The first eLTER Science Conference brings together a vibrant community of researchers, site and platform coordinators, and visionaries dedicated to understanding and safeguarding the complex systems that sustain life on Earth.</p><p>This proceeding includes all contributions to the first eLTER Science Conference in June 2025 in Tampere, Finland. The Conference is a pivotal moment in our shared journey toward deeper understanding, collaboration, and stewardship of our planet's complex socio-ecological systems. It marks an important milestone in the scientific work towards the Whole Systems Approach that is the unique foundation of the eLTER RI, addressing the Earth system at different spatial and temporal scales in order to answer many of the burning scientific and societal questions of our time.</p><p>In the Anthropocene, environmental research is ever more challenged to develop a holistic approach for understanding the compounded impacts of the multiple stressors on our ecosystems, including, e.g., climate change, biodiversity loss, soil degradation, pollution, and unsustainable resource use. No scientific community can address these challenges in isolation from others. Therefore, the eLTER Science Conference is a unique opportunity to hear and see how different communities and disciplines gather forces to study not only the different spheres (geo-, hydro-, bio-, atmo-, and socio-sphere), but especially the linkages amongst them on the habitable skin of the Earth. </p><p>The high-level scientific and social programme of the Conference encourages diversity of approaches, exchange between generations of scientists, and inclusivity in the spirit of promoting inter- and trans-disciplinarity. The presentations highlight the key elements of eLTER's vision: advancing integrated, long-term environmental research, promoting interdisciplinary collaboration, and supporting policy-relevant science for sustainability. The workshops offer a chance for hands-on engagement with various practical subjects while also exploring themes through artistic perspectives. </p><p>The Conference week is composed of high-level keynote lectures, oral and poster sessions, inspirational exhibitions, workshops, and field trips, relevant for researchers from Europe and globally. The transdisciplinary dialogue is forming an important, cross-cutting element to the Conference program. Altogether 335 participants from 44 countries and 226 institutions will contribute their latest findings to the programme. The 25 prominent Keynotes will address their own research themes in a broad and comprehensive manner. Early career researchers (83) ensure fresh perspectives and energy to continue the ongoing renewal of the scientific enterprise. </p><p>Interestingly, a common thread runs through many of the sessions: the word <em>'Integration'</em> features in the titles of seven of them. This highlights a strong, shared ambition among participants to deepen collaboration not just within their own disciplines, but across the wider research landscape. It underscores a collective push toward developing harmonised methods and tools that can support more impactful, high-quality science. At the same time, it sends a clear message to the broader environmental science community: eLTER is open for collaboration and eager to connect.</p><p>Beyond the rich scientific agenda, the eLTER Science Conference offers a diverse and engaging social programme, including Conference dinner on a charming Viikinsaari island and four guided excursions, each offering a unique perspective on Finland's diverse ecosystems and long-term ecological research initiatives, and providing participants with immersive experiences into Finland's ecological research and conservation efforts.</p><p>The Scientific Committee ensured the high-level scientific content of the Conference. The Organising Committee was led by Jaana Bäck and Jerome Gaillardet, and included Paulina Rajewicz, Nina Hobbhahn, Alexandra Tzvetkova, and Michael Mirtl; in addition, Benat Olascoaga Gracia, Allan Souza, Janne Korhonen, and Syed Ashraful Alam and the 12 conference assistants contributed to making the Conference a success. </p><p>With this Proceedings, we welcome all authors and other attendees to the first eLTER Science Conference, a landmark event in shaping the future of integrated ecosystem, critical zone, and socio-ecological research across Europe and beyond. We thank all contributors and participants for their valuable insights and commitment, and we look forward to continuing this journey — united in eLTER's vision for a more sustainable and resilient future.</p><p>The conference is organised by the EU-funded eLTER PLUS Advanced Community project (Grant Agreement No. 871128) and supported financially by the University of Helsinki Fig. 1, the Federation of Finnish Learned Societies Fig. 2, Metsämiesten Säätiö Foundation Fig. 3, and the Atmosphere and Climate Competence Center (ACCCFig. 4) Flagship of the Research Council of Finland.</p>",2025-05-30 07:32:08.467412+00:00,10.3897/aca.8.e158932,2025
Zenodo,Frédéric Frappart,ALAMOD,15512149,Hydrogeological control of groundwater variations in the Congo River Basin revealed by GRACE water storage change decomposition,"Kitambo, Benjamin M.","<p><strong>1. Summary</strong></p>
<p>The Congo basin&rsquo;s Groundwater Storage Anomaly (GWSA) datasets are generated by Benjamin M. Kitambo, Sly Wongchuig, Raphael M. Tshimanga, Adrien Paris, Alejandro Blazquez, Daniel Moreira, Frederic Frappart, Ayan Santos Fleischmann, Jean-Marie O. Kileshye<sup> </sup>, Mohammad J. Tourian, Fabrice Papa in the article entitled ""Hydrogeological control of groundwater variations in the Congo River Basin revealed by GRACE water storage change decomposition"", <strong><em>Water Resources Research (submitted)</em></strong>.</p>
<p>The dataset was generated using the decomposition method of Terrestrial Water Storage Anomaly (TWSA) which is the sum of the contributions of different hydrological storage compartments including changes in surface water storage anomaly (&Delta;SWSA), root zone soil moisture (&Delta;SMroot), snow storage (&Delta;Snow), and GWSA (&Delta;GWSA) (Frappart and Ramillien, 2018). The equation is as follows:</p>
<p>&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &Delta;TWSA = &Delta;SWSA + &Delta;SMroot + &Delta;Snow + &Delta;GWSA&nbsp; (1)</p>
<p>&Delta;GWSA changes are obtained by subtracting &Delta;SWSA, &Delta;SMroot, &Delta;Snow from &Delta;TWSA on the same period of availability for all datasets, here 2002-2015. Since there is no contribution of snow storage in the Congo tropical region, this term is neglected in our study. Only GWSA datasets are provided from different Gravity Recovery and Climate Experiment (GRACE) solutions including Jet Propulsion Laboratory spherical harmonics (JPL-SH), JPL mass concentration blocks mascons (JPL-M), GeoforschungsZentrum Potsdam SH (GFZ-SH), CSR mascons (CSR-M), CNES-L3. To get &Delta;TWSA ,&Delta;SWSA, &Delta;SMroot datasets, please kindly refer to the aforementioned paper where all links are provided.</p>
<p><strong>2. Name Description</strong></p>
<p>●&nbsp; Month_data_XX: Months of availability of GWSA data due to the missing values in GRACE&rsquo;s TWSA XX (where XX stands for CNES-L3, Others which include JPL-SH, JPL-M, GFZ-SH, CSR-M).</p>
<p>●&nbsp; GWSA_XX: monthly groundwater storage anomaly variations from XX (where XX stands for JPL-SH, JPL-M, GFZ-SH, CSR-M, and CNES-L3 GRACE solutions).</p>
<p><strong>3. File Description&nbsp;</strong></p>
<p>The GWSA estimates from the decomposition method of TWSA provides the monthly variation of groundwater storage changes over 2002-2015, gridded on 0.25-degree of spatial resolution, each pixel covering almost 773 km&sup2;.&nbsp;</p>
<p>The files are organized in matrix:</p>
<p>●&nbsp; <strong>First column</strong> represents the latitude in degree.</p>
<p>●&nbsp; <strong>Second column</strong> represents the longitude in degree.</p>
<p>●<strong>&nbsp; From the third column</strong>: GWSA data in km&sup3;, there are 139 (respectively 147) columns representing each month of data availability of the period from 2002 to 2015 from CNES-L3 GRACE solution (respectively JPL-SH, JPL-M, GFZ-SH, CSR-M GRACE solutions).</p>",2025-05-25 17:05:12.490686+00:00,10.5281/zenodo.15512149,2025
Zenodo,Antonello Lobianco,SLAM-B,15492588,sylvaticus/BetaML.jl: v0.12.2,Antonello Lobianco,"<h2>BetaML v0.12.2</h2>
<p><a href=""https://github.com/sylvaticus/BetaML.jl/compare/v0.12.1...v0.12.2"">Diff since v0.12.1</a></p>
<p>Introduced <code>onfail</code> option to try again fitting (with new random initial parameters) in case the loss doesn't decrease. Implemented for neural networks.</p>
<p><strong>Merged pull requests:</strong></p>
<ul>
<li>Update README.md - don't link to PyJulia (#72) (@PallHaraldsson)</li>
<li>CompatHelper: bump compat for JLD2 to 0.5, (keep existing compat) (#74) (@github-actions[bot])</li>
<li>CompatHelper: bump compat for Zygote to 0.7, (keep existing compat) (#76) (@github-actions[bot])</li>
</ul>
<p><strong>Closed issues:</strong></p>
<ul>
<li>[MLJ interface] NeuralNetworkClassifier falsely claims to support <code>Count</code> target (#75)</li>
</ul>",2025-05-22 20:55:59.766491+00:00,10.5281/zenodo.15492588,2025
Zenodo,Xavier Raynaud,CANETE,15384462,emmo-repo/domain-battery: 0.18.5-beta,Simon Clark,"<h2>What's Changed</h2>
<ul>
<li>update domain-electrochemistry import by @jsimonclark in https://github.com/emmo-repo/domain-battery/pull/58</li>
</ul>
<p><strong>Full Changelog</strong>: https://github.com/emmo-repo/domain-battery/compare/0.18.4-beta...0.18.5-beta</p>",2025-05-11 19:40:12.586453+00:00,10.5281/zenodo.15384462,2025
Zenodo,Xavier Raynaud,PEACE,15384462,emmo-repo/domain-battery: 0.18.5-beta,Simon Clark,"<h2>What's Changed</h2>
<ul>
<li>update domain-electrochemistry import by @jsimonclark in https://github.com/emmo-repo/domain-battery/pull/58</li>
</ul>
<p><strong>Full Changelog</strong>: https://github.com/emmo-repo/domain-battery/compare/0.18.4-beta...0.18.5-beta</p>",2025-05-11 19:40:12.586453+00:00,10.5281/zenodo.15384462,2025
Zenodo,Xavier Raynaud,PEACE,15384392,emmo-repo/domain-electrochemistry: 0.29.0-beta,Simon Clark,"<h2>What's Changed</h2>
<ul>
<li>Add NetCapacity by @jsimonclark in https://github.com/emmo-repo/domain-electrochemistry/pull/143</li>
</ul>
<p><strong>Full Changelog</strong>: https://github.com/emmo-repo/domain-electrochemistry/compare/0.28.5-beta...0.29.0-beta</p>",2025-05-11 19:16:19.125810+00:00,10.5281/zenodo.15384392,2025
Zenodo,Xavier Raynaud,CANETE,15384392,emmo-repo/domain-electrochemistry: 0.29.0-beta,Simon Clark,"<h2>What's Changed</h2>
<ul>
<li>Add NetCapacity by @jsimonclark in https://github.com/emmo-repo/domain-electrochemistry/pull/143</li>
</ul>
<p><strong>Full Changelog</strong>: https://github.com/emmo-repo/domain-electrochemistry/compare/0.28.5-beta...0.29.0-beta</p>",2025-05-11 19:16:19.125810+00:00,10.5281/zenodo.15384392,2025
Zenodo,Philippe Ciais,DEEP-C,15371113,Data and code for GMDD paper: Representing high-latitude deep carbon in the pre-industrial state of the ORCHIDEE-MICT land surface model (r8704),"XI, Yi","<p>This link provided key data and code used in the submitted GMDD paper ""<span lang=""EN-US"">Representing high-latitude deep carbon in the pre-industrial state of the ORCHIDEE-MICT land surface model (r8704)</span>"" by Xi et al., 2025. Please cite the paper when you use the code here, thanks.</p>
<p>Authors: <span lang=""EN-GB"">Yi Xi*, Philippe Ciais, Dan Zhu, Chunjing Qiu, Yuan Zhang, Shushi Peng, Gustaf Hugelius, Simon P. K. Bowring, Daniel S. Goll, Ying-Ping Wang</span></p>
<p><span lang=""EN-GB"">Correspondence to</span><span lang=""EN-GB"">: </span><span lang=""EN-US"">Yi Xi (</span><span lang=""EN-GB""><a href=""mailto:yi.xi@lsce.ipsl.fr""><span lang=""EN-US"">yi.xi@lsce.ipsl.fr</span></a></span><span lang=""EN-US"">)</span></p>
<p>The ""SOC_bydepth.nc"" includes the soil organic carbon by layers used in the paper, covering 90N-30N at a spatial resolution of 2deg by 2deg. The initial data can be obtained from the <span lang=""EN-US"">WISE30sec dataset (<a href=""https://data.isric.org/geonetwork/srv/api/records/dc7b283a-8f19-45e1-aaed-e9bd515119bc"">https://data.isric.org/geonetwork/srv/api/records/dc7b283a-8f19-45e1-aaed-e9bd515119bc</a>) (Batjes, 2016) and the NCSCD dataset (<a href=""https://bolin.su.se/data/ncscd/"">https://bolin.su.se/data/ncscd/</a>) (Hugelius et al., 2013).</span></p>
<div>Batjes, N. H.: Harmonized soil property values for broad-scale modelling (WISE30sec) with estimates of global soil carbon stocks, Geoderma, 269, 61&ndash;68, https://doi.org/10.1016/j.geoderma.2016.01.034, 2016.</div>
<div>Hugelius, G., Tarnocai, C., Broll, G., Canadell, J. G., Kuhry, P., and Swanson, D. K.: The Northern Circumpolar Soil Carbon Database: spatially distributed datasets of soil coverage and soil carbon storage in the northern permafrost regions, Earth Syst Sci Data, 5, 3&ndash;13, https://doi.org/10.5194/essd-5-3-2013, 2013.</div>",2025-05-09 09:29:06.915219+00:00,10.5281/zenodo.15371113,2025
Zenodo,Philippe Ciais,DEEP-C,15306029,Model code for ORCHIDEE-MICT-teb-deepc (r8704),"XI, Yi","<p>This version of ORCHIDEE, <span lang=""EN-US"">ORCHIDEE-MICT-teb-deepc model (r8704)</span> has been used in the publication ""Representing high-latitude deep carbon in the pre-industrial state of the ORCHIDEE-MICT land surface model (r8704)"" by Xi et al. (2025) on GMDD.</p>
<p>Authors: <span lang=""EN-GB"">Yi Xi*, Philippe Ciais, Dan Zhu, Chunjing Qiu, Yuan Zhang, Shushi Peng, Gustaf Hugelius, Simon P. K. Bowring, Daniel S. Goll, Ying-Ping Wang</span></p>
<p><span lang=""EN-GB"">Correspondence to</span><span lang=""EN-GB"">: </span><span lang=""EN-US"">Yi Xi (</span><span lang=""EN-GB""><a href=""mailto:yi.xi@lsce.ipsl.fr""><span lang=""EN-US"">yi.xi@lsce.ipsl.fr</span></a></span><span lang=""EN-US"">)</span></p>
<p><span lang=""EN-US"">The model code used in this study is open source and distributed under the CeCILL (CEA CNRS INRIA Logiciel Libre) license. It is deposited at <a href=""https://forge.ipsl.jussieu.fr/orchidee/wiki/GroupActivities/CodeAvalaibilityPublication/ORCHIDEE-MICT-teb-deepc"">https://forge.ipsl.jussieu.fr/orchidee/wiki/GroupActivities/CodeAvalaibilityPublication/ORCHIDEE-MICT-teb-deepc</a> (last access: 22 October 2024) and archived at <a href=""https://data.ipsl.fr/catalog/srv/eng/catalog.search#/metadata/704f7a4e-3a1d-4a51-8c70-1920c32684ce"">https://data.ipsl.fr/catalog/srv/eng/catalog.search#/metadata/704f7a4e-3a1d-4a51-8c70-1920c32684ce</a>, with guidance to install and run the model at <a href=""https://forge.ipsl.jussieu.fr/orchidee/wiki/Documentation/UserGuide"">https://forge.ipsl.jussieu.fr/orchidee/wiki/Documentation/UserGuide</a></span><span lang=""EN-US"">&nbsp;(last access: 22 October 2024). Due to limitations imposed by their size, the model input files have not been uploaded to the public repository; however, they can be accessed from the corresponding author upon reasonable request.</span></p>",2025-05-05 13:15:13.344946+00:00,10.14768/704f7a4e-3a1d-4a51-8c70-1920c32684ce,2025
Zenodo,Ronny Lauerwald,DEEP-C,15230286,ORCHIDEE-CROP v2.1: ORCHIDEE-CROP-RES,"YU, KE","<p>This version of ORCHIDEE-CROP model is created by Ke Yu and Yang Su, which included the crop residue inside the original ORCHIDEE-CROP model. This model is used in the study, ""Resolving effects of leaf pigmentation changes and plant residue on the energy balance of winter wheat cultivation in a land surface model""</p>
<p>Authors: Ke Yu*, Yang Su, Ronny Lauerwald, Philippe ciais, Yi Xi, Haoran Xu, Xianglin Zhang, Nicolas Viovy, Amie Pickering, Marie Collard, Daniel S. Goll</p>
<p>Corresponding author: Ke Yu, <a href=""mailto:ke.yu@lsce.ipsl.fr"">ke.yu@lsce.ipsl.fr</a></p>
<p>To use the model and data, please contact the correspondin author for more details.</p>
<p>The model is written in Fortran, and to use this model, you first need to install the necessary environment, please follow the tutorial on this website, https://forge.ipsl.jussieu.fr/orchidee/wiki/Documentation/UserGuide .</p>
<p>Our model is running on Obelix server at LSCE, you can check the environmental set up at: http://forge.ipsl.jussieu.fr/igcmg_doc/wiki/Doc/ComputingCenters/LSCE, the input files can be found in R_IN=/home/orchideeshare/igcmg/IGCM.</p>
<p>After you install the necessary environment, you need to go to the util folder, run ins_make to install the make files, and then go to Config/ORCHIDEE_OL/ to use make_without_xios to compile the model.</p>
<p>The folders inside Config/ORCHIDEE_OL/ are the cases simulated, including Maize/wheat monocropping, maize/wheat double cropping, single cropping with maize/wheat in rotation.</p>
<p>The model has no specific hardware requirement, it can be run in linux environment with correct installation of packages and dependencies, all information can be found in the above mentioned UserGuide website (check ""Install and compile ORCHIDEE for offline use ""), for further question, please contact ORCHIDEE support team through (https://orchidee.ipsl.fr/contact/).</p>",2025-04-16 14:23:27.728684+00:00,10.5281/zenodo.15230286,2025
Zenodo,Nicolas Viovy,GREENSCALE,15230286,ORCHIDEE-CROP v2.1: ORCHIDEE-CROP-RES,"YU, KE","<p>This version of ORCHIDEE-CROP model is created by Ke Yu and Yang Su, which included the crop residue inside the original ORCHIDEE-CROP model. This model is used in the study, ""Resolving effects of leaf pigmentation changes and plant residue on the energy balance of winter wheat cultivation in a land surface model""</p>
<p>Authors: Ke Yu*, Yang Su, Ronny Lauerwald, Philippe ciais, Yi Xi, Haoran Xu, Xianglin Zhang, Nicolas Viovy, Amie Pickering, Marie Collard, Daniel S. Goll</p>
<p>Corresponding author: Ke Yu, <a href=""mailto:ke.yu@lsce.ipsl.fr"">ke.yu@lsce.ipsl.fr</a></p>
<p>To use the model and data, please contact the correspondin author for more details.</p>
<p>The model is written in Fortran, and to use this model, you first need to install the necessary environment, please follow the tutorial on this website, https://forge.ipsl.jussieu.fr/orchidee/wiki/Documentation/UserGuide .</p>
<p>Our model is running on Obelix server at LSCE, you can check the environmental set up at: http://forge.ipsl.jussieu.fr/igcmg_doc/wiki/Doc/ComputingCenters/LSCE, the input files can be found in R_IN=/home/orchideeshare/igcmg/IGCM.</p>
<p>After you install the necessary environment, you need to go to the util folder, run ins_make to install the make files, and then go to Config/ORCHIDEE_OL/ to use make_without_xios to compile the model.</p>
<p>The folders inside Config/ORCHIDEE_OL/ are the cases simulated, including Maize/wheat monocropping, maize/wheat double cropping, single cropping with maize/wheat in rotation.</p>
<p>The model has no specific hardware requirement, it can be run in linux environment with correct installation of packages and dependencies, all information can be found in the above mentioned UserGuide website (check ""Install and compile ORCHIDEE for offline use ""), for further question, please contact ORCHIDEE support team through (https://orchidee.ipsl.fr/contact/).</p>",2025-04-16 14:23:27.728684+00:00,10.5281/zenodo.15230286,2025
Zenodo,Philippe Ciais,DEEP-C,15230286,ORCHIDEE-CROP v2.1: ORCHIDEE-CROP-RES,"YU, KE","<p>This version of ORCHIDEE-CROP model is created by Ke Yu and Yang Su, which included the crop residue inside the original ORCHIDEE-CROP model. This model is used in the study, ""Resolving effects of leaf pigmentation changes and plant residue on the energy balance of winter wheat cultivation in a land surface model""</p>
<p>Authors: Ke Yu*, Yang Su, Ronny Lauerwald, Philippe ciais, Yi Xi, Haoran Xu, Xianglin Zhang, Nicolas Viovy, Amie Pickering, Marie Collard, Daniel S. Goll</p>
<p>Corresponding author: Ke Yu, <a href=""mailto:ke.yu@lsce.ipsl.fr"">ke.yu@lsce.ipsl.fr</a></p>
<p>To use the model and data, please contact the correspondin author for more details.</p>
<p>The model is written in Fortran, and to use this model, you first need to install the necessary environment, please follow the tutorial on this website, https://forge.ipsl.jussieu.fr/orchidee/wiki/Documentation/UserGuide .</p>
<p>Our model is running on Obelix server at LSCE, you can check the environmental set up at: http://forge.ipsl.jussieu.fr/igcmg_doc/wiki/Doc/ComputingCenters/LSCE, the input files can be found in R_IN=/home/orchideeshare/igcmg/IGCM.</p>
<p>After you install the necessary environment, you need to go to the util folder, run ins_make to install the make files, and then go to Config/ORCHIDEE_OL/ to use make_without_xios to compile the model.</p>
<p>The folders inside Config/ORCHIDEE_OL/ are the cases simulated, including Maize/wheat monocropping, maize/wheat double cropping, single cropping with maize/wheat in rotation.</p>
<p>The model has no specific hardware requirement, it can be run in linux environment with correct installation of packages and dependencies, all information can be found in the above mentioned UserGuide website (check ""Install and compile ORCHIDEE for offline use ""), for further question, please contact ORCHIDEE support team through (https://orchidee.ipsl.fr/contact/).</p>",2025-04-16 14:23:27.728684+00:00,10.5281/zenodo.15230286,2025
Zenodo,Laurent Saint-André,SLAM-B,15193417,PHENET webinar (22 Nov 24): Use Case of Doller Valley,"saint-andre, laurent","<p><span dir=""auto""><span dir=""auto"">Presenter: Laurent Saint-Andre. </span></span></p>
<p><span dir=""auto""><span dir=""auto"">This webinar is part of a series of webinars providing an overview of the activities within PHENET. It includes multiple speakers addressing a methodological section and the application of these methods in dedicated use cases. The methods section addresses the latest developments with respect to spatial and temporal variation in agricultural and forestry ecosystems providing a wider access to earth observation data. This method section is followed by use cases addressing relevant scientific questions such as first growth and dieback as a result of climate change as well as support of farmers based on historical data and actual measurements towards sustainable agricultural management. </span></span></p>
<p><span dir=""auto""><span dir=""auto"">Target audience: Environmental scientists interested in plant sciences, natural and agricultural ecosystems covering the scale from single plants to landscapes from academic as well as non-academic organizations and farmers. </span></span></p>
<p><span dir=""auto""><span dir=""auto"">Keywords: natural and agricultural ecosystems, remote sensing, agricultural management, first dynamics, plant phenotyping. </span></span></p>
<p><span dir=""auto""><span dir=""auto"">Scientific subject: sustainable agriculture, forestry, agronomy ecology.</span></span></p>
<p><span dir=""auto"">Project title: Tools and methods for extended plant PHENotyping and EnviroTyping services of European Research Infrastructures.</span></p>
<p><span dir=""auto"">&nbsp;Funding agency/agencies: European Commission, Grant agreement ID: 101094587, Award Period: 2023-2027.&nbsp;</span></p>
<p><span dir=""auto"">&nbsp;CORDIS website: https://cordis.europa.eu/project/id/101094587</span></p>",2025-04-11 06:54:08.995553+00:00,10.5281/zenodo.15193417,2025
