Acronyme PEPR,Acronyme projet,Acronyme unité,Type_Data,Source de l'information,Code RNSR,Type structure,Libellé structure,Sigle structure,Lien établissement,Adresse,Latitude,Longitude,Mail,Domaines scientifiques,Discipline ERC,Responsable
FairCarboN,PEACE,ESE,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,200212739T,Unité mixte,"Écologie, systématique et évolution",ESE,"AGROPARISTECH-tutelle (UMR 8079),
CNRS-tutelle (UMR 8079),
U PARIS-SACLAY-tutelle ( )","Université Paris-Saclay, Bâtiment IDEEV - 680, 12 Route RD128 91190 Gif-Sur-Yvette",48.71051406860352,2.1532793045043945,direction.ese@universite-paris-saclay.fr,,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Bruno COLAS (DIR-ADJ),
Mme Nathalie FRASCARIA-LACOSTE (DIR),
M. Stéphane BAZOT (DIR-ADJ)"
FairCarboN,PEACE,GEOPS,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,200412804E,Unité mixte,Géosciences Paris-Saclay,GEOPS,"CNRS-tutelle (UMR 8148),
U PARIS-SACLAY-tutelle ( )",Université Paris-Saclay - Faculté des Sciences - Bâtiment 504 91405 ORSAY CEDEX,48.7098718,2.1666978,mylene.viard@universite-paris-saclay.fr,"3-Sciences de la terre et de l'univers, espace",,M. Christophe COLIN (DIR)
FairCarboN,PEACE,GEOSCIENCES RENNES,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,200012191F,Unité mixte,Géosciences Rennes,,"RENNES-tutelle (UMR 6118),
CNRS-tutelle (UMR 6118)",263 Av du général Leclerc 35042 RENNES CEDEX,48.115409,-1.6369416,dirgeosc@univ-rennes.fr,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management","M. Olivier BOUR (directeur),
Mme Cécile ROBIN-GUILLOCHEAU (directrice-adjointe),
M. Erwan HALLOT (directeur-adjoint)"
FairCarboN,PEACE,GET,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,201119478D,Unité mixte,Géosciences Environnement Toulouse,GET,"TOULOUSE 3-tutelle (UMR 5563),
CNRS-tutelle (UMR 5563),
BRGM-participant ( ),
CNES-participant (UMR 5563),
IRD-tutelle (UMR 5563)",14 avenue Edouard Belin 31400 TOULOUSE,43.5631211,1.4797439,direction@get.obs-mip.fr,"3-Sciences de la terre et de l'univers, espace",,M. Olivier RIBOLZI (DIR-ADJ)
FairCarboN,PEACE,iEES,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,200517555P,Unité mixte,Institut d'écologie et des sciences de l'environnement de Paris,iEES,"UPEC-tutelle (UMR 7618),
CNRS-tutelle (UMR 7618),
IRD-tutelle (UMR 242),
INRAE-tutelle (UMR 1392),
SORBONNE UNIV.-tutelle (UM 113),
U PARIS Cité-participant (UMR 7618)",4 Place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,martine.maibeche@sorbonne-universite.fr,"3-Sciences de la terre et de l'univers, espace                                                        4-Chimie                                                                                              10-Sciences agronomiques et écologiques","LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling",
FairCarboN,PEACE,LISAH,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,197217858M,Unité mixte,Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème,LISAH,"Institut Agro-tutelle ( ),
IRD-tutelle (UMR 144),
INRAE-tutelle (UMR 1221),
AGROPARISTECH-tutelle ( )",2 place Viala 34060 Montpellier,43.61700439453125,3.8545618057250977,umr-lisah-direction@supagro.fr,10-Sciences agronomiques et écologiques,,"M. Jean-Stéphane BAILLY (Directeur),
M. Frédéric JACOB (Directeur adjoint)"
FairCarboN,PEACE,LSCE,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,200611689J,Unité mixte,Laboratoire des Sciences du Climat et de l'Environnement,LSCE,"CEA-tutelle (UMR 8212),
VERSAILLES-tutelle (UMR 8212),
U PARIS-SACLAY-participant (UMR 8212),
CNRS-tutelle (UMR 8212)","CEA Saclay, Bat 714, pièce 1034 Site de l'Orme des Merisiers Chemin de Saint Aubin - RD 128 91191 GIF SUR YVETTE CEDEX",48.712045,2.1472144,direction@lsce.ipsl.fr,"3-Sciences de la terre et de l'univers, espace",,"M. François-Marie BREON (DIR-ADJ),
M. Franck BASSINOT (Directeur adjoint),
M. Philippe BOUSQUET (Directeur),
M. Didier ROCHE (Directeur adjoint)"
FairCarboN,PEACE,METIS,Labo,Liste dans email Perrine - Liudmila Shirokova RST 14/06/2024,199712664H,Unité mixte,"Milieux Environnementaux, Transferts et Interactions dans les hydrosystèmes et les Sols",METIS,"EPHE PARIS-tutelle (UMR 7619),
CNRS-tutelle (UMR 7619),
SORBONNE UNIV.-tutelle (UMR 7619),
PSL-tutelle (UMR 7619)",4 place Jussieu 75252 PARIS CEDEX 05,48.8448,2.3471,metis@listes.upmc.fr,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management","Mme Sylvie DERENNE (DIR-ADJ),
M. Jean-Marie MOUCHEL (DIR),
M. Faycal REJIBA (DIR-ADJ)"
FairCarboN,RIFT,AMAP,Labo,email Loïse SERRA ANR 12/06/2024,200317641S,Unité mixte,botAnique et Modélisation de l'Architecture des Plantes et des végétations,AMAP,"IRD-tutelle (UMR 5120),
CNRS-tutelle (UMR 5120),
INRAE-tutelle (UMR 0931),
MONTPELLIER-tutelle (UMR 5120),
CIRAD-tutelle (UMR 51)",CIRAD Bd de la Lironde 34398 MONTPELLIER CEDEX 5,43.663631,3.8459387,diramap@cirad.fr,10-Sciences agronomiques et écologiques                                                                9-Sciences et technologies de l'information et de la communication,"PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling","Mme Alexia STOKES (Directrice adjointe),
M. Marc JAEGER (Directeur adjoint),
M. Raphael PELISSIER (DIRECTEUR)"
FairCarboN,RIFT,CESBIO,Labo,email Loïse SERRA ANR 12/06/2024,200317531X,Unité mixte,Centre d'études spatiales de la biosphère,CESBIO,"CNES-tutelle (UMR 5126),
CNRS-tutelle (UMR 5126),
INRAE-participant (USC 1439),
TOULOUSE 3-tutelle (UMR 5126),
IRD-tutelle (UMR 113)",18 avenue Edouard Belin 31401 TOULOUSE CEDEX 9,43.5618099,1.4817304,direction@cesbio.cnes.fr,"9-Sciences et technologies de l'information et de la communication                                    3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques",,
FairCarboN,RIFT,Eco&Sols,Labo,email Loïse SERRA ANR 12/06/2024,199917859W,Unité mixte,Ecologie Fonctionnelle et Biogéochimie des Sols et Agrosystèmes,Eco&Sols,"CIRAD-tutelle (UMR 111),
Institut Agro-tutelle ( ),
INRAE-tutelle (UMR 1222),
IRD-tutelle (UMR 210)",Campus Institut Agro Montpellier- 2 PLACE Viala - 34060 MONTPELLIER CEDEX 2,43.617144,3.8547696,eco-sols@ird.fr,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards",
FairCarboN,RIFT,GET,Labo,email Loïse SERRA ANR 12/06/2024,201119478D,Unité mixte,Géosciences Environnement Toulouse,GET,"TOULOUSE 3-tutelle (UMR 5563),
CNRS-tutelle (UMR 5563),
BRGM-participant ( ),
CNES-participant (UMR 5563),
IRD-tutelle (UMR 5563)",14 avenue Edouard Belin 31400 TOULOUSE,43.5631211,1.4797439,direction@get.obs-mip.fr,"3-Sciences de la terre et de l'univers, espace",,M. Olivier RIBOLZI (DIR-ADJ)
FairCarboN,RIFT,HSM,Labo,email Loïse SERRA ANR 12/06/2024,199512007C,Unité mixte,HydroSciences Montpellier,HSM,"CNRS-tutelle (UMR 5151),
MONTPELLIER-tutelle (UMR 5151),
IRD-tutelle (UMR 50),
IMT MINES ALES-participant ( )",Université de Montpellier Faculté de Pharmacie Bâtiment Hydropolis et Batiment C 15 Avenue Charles Flahault 34090 MONTPELLIER,43.6221233,3.8618712,hsm-direction@umontpellier.fr,"5-Biologie, médecine et santé                                                                         3-Sciences de la terre et de l'univers, espace","LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management","M. Jacques GARDON (Directeur adjoint),
M. Patrick LACHASSAGNE (Directeur),
Mme Patricia LICZNAR FAJARDO (Directrice adjointe)"
FairCarboN,RIFT,IGE,Labo,email Loïse SERRA ANR 12/06/2024,201722374A,Unité mixte,Institut des Géosciences de l'Environnement,IGE,"GRENOBLE INP-tutelle (UMR 5001),
GRENOBLE ALPES-tutelle ( ),
INRAE-tutelle (UMR 1509),
IRD-tutelle ( ),
CNRS-tutelle (UMR 5001)",460 rue de la Piscine 38400 ST MARTIN D HERES,45.1944499,5.7620888,ige-direction@univ-grenoble-alpes.fr,"8-Sciences pour l'ingénieur                                                                           3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
PE9-Universe Sciences : Astro-physics/-chemistry/-biology; solar system; planetary systems; stellar, galactic and extragalactic astronomy; cosmology; space sciences; astronomical instrumentation and data",M. Aurélien DOMMERGUE ()
FairCarboN,RIFT,LISAH,Labo,email Loïse SERRA ANR 12/06/2024,197217858M,Unité mixte,Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème,LISAH,"Institut Agro-tutelle ( ),
IRD-tutelle (UMR 144),
INRAE-tutelle (UMR 1221),
AGROPARISTECH-tutelle ( )",2 place Viala 34060 Montpellier,43.61700439453125,3.8545618057250977,umr-lisah-direction@supagro.fr,10-Sciences agronomiques et écologiques,,"M. Jean-Stéphane BAILLY (Directeur),
M. Frédéric JACOB (Directeur adjoint)"
FairCarboN,RIFT,SELMET,Labo,email Loïse SERRA ANR 12/06/2024,199419708C,Unité mixte,Systèmes d'Elevage Méditerranéens et Tropicaux,SELMET,"Institut Agro-tutelle ( ),
INRAE-tutelle (UMR 0868),
CIRAD-tutelle (UMR 112)","Campus International de Baillarguet, Avenue du Campus Agropolis, 34980 Montferrier-sur-Lez, France",43.6835992,3.8764969,dir-selmet@cirad.fr,10-Sciences agronomiques et écologiques                                                                6-Sciences humaines et humanités,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Guillaume DUTEURTRE (Directeur),
M. Christian CORNIAUX (Directeur adjoint)"
FairCarboN,SLAM-B,AGIR,Labo,email site slamb Manon Dardonville 18/06/2024,200317643U,Unité mixte,"AGroécologie, Innovations, teRritoires",AGIR,"INP TOULOUSE-tutelle (UMR_A 1248),
INRAE-tutelle (UMR 1248)",,43.5274577,1.4982686,,7-Sciences de la société                                                                              10-Sciences agronomiques et écologiques                                                                6-Sciences humaines et humanités,,
FairCarboN,SLAM-B,Aïda,Labo,email site slamb Manon Dardonville 18/06/2024,201421281A,Unité propre,Agoécologie et Intensifications Durables des cultures Annuelles,AIDA,CIRAD-tutelle (UPR 115),,43.64494300143383,3.869559219046218,diraida@cirad.fr,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Gerardeaux EDWARD (Directeur adjoint),
M. Krishna NAUDIN (Directeur)"
FairCarboN,SLAM-B,AMAP,Labo,email site slamb Manon Dardonville 18/06/2024,200317641S,Unité mixte,BotAnique et Modélisation de l'Architecture des Plantes et des Végétations,AMAP,"IRD-tutelle (UMR 5120),
CNRS-tutelle (UMR 5120),
INRAE-tutelle (UMR 0931),
MONTPELLIER-tutelle (UMR 5120),
CIRAD-tutelle (UMR 51)","Parc Scientifique Agropolis, 2196 Bd de la Lironde, 34980 Montferrier-sur-Lez",43.6516326,3.8635533,diramap@cirad.fr,10-Sciences agronomiques et écologiques                                                                9-Sciences et technologies de l'information et de la communication,"PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling","Mme Alexia STOKES (Directrice adjointe),
M. Marc JAEGER (Directeur adjoint),
M. Raphael PELISSIER (DIRECTEUR)"
FairCarboN,SLAM-B,ASTRO,Labo,email site slamb Manon Dardonville 18/06/2024,201119636A,Unité propre,Agrosystèmes tropicaux,ASTRO,INRAE-tutelle (UR 1321),,16.201713362352596,-61.664843,,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","M. Antoine RICHARD (Directeur adjoint),
M. Jean-Marc BLAZY (Directeur)"
FairCarboN,SLAM-B,BAGAP,Labo,email site slamb Manon Dardonville 18/06/2024,201722613K,Unité mixte,Biodiversité agroécologie et aménagement du paysage,BAGAP,"ESA ANGERS-tutelle ( ),
Institut Agro-tutelle ( ),
INRAE-tutelle (UMR 0980)",,48.1136828,-1.7062092,,10-Sciences agronomiques et écologiques,,
FairCarboN,SLAM-B,BEF,Labo,email site slamb Manon Dardonville 18/06/2024,200117918B,Unité propre,Biogéochimie des Ecosystèmes Forestiers,BEF,INRAE-tutelle (UR 1138),INRAE Champenoux - Rue d'Amance - 54280 CHAMPENOUX,48.744439,6.348987,,10-Sciences agronomiques et écologiques,,"M. Bernhard ZELLER (Directeur),
M. Arnaud LEGOUT (Directeur adjoint)"
FairCarboN,SLAM-B,BioWooEB,Labo,email site slamb Manon Dardonville 18/06/2024,201321279C,Unité propre,"Biomasse, bois, énergie, bio-produits",BioWooEB,CIRAD-tutelle (UPR 114),,-20.9064814,55.4965635,dirbiowooeb@cirad.fr,8-Sciences pour l'ingénieur                                                                           10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards",M. Jean-Michel COMMANDRE (Directeur)
FairCarboN,CarboNium,BOREA,Labo,email Laure GANDOIS 17/06/2024 annexe financière,200919362L,Unité mixte,Laboratoire de Biologie des Organismes et des Ecosystèmes Aquatiques,,,"43 rue Cuvier, CP 26 - 75231 Paris Cedex 05, France",48.8449556,2.3574309,,,,
FairCarboN,SLAM-B,EMMAH,Labo,email site slamb Manon Dardonville 18/06/2024,199917981D,Unité mixte,Environnement Méditerranéen et Modélisation des Agro-Hydrosystèmes,UMR 1114,"AU-tutelle (UMR_A 1114),
INRAE-tutelle (UMR 1114)",,43.91525697745867,4.878454874866714,,2-Physique                                                                                            10-Sciences agronomiques et écologiques,"LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards",M. André CHANZY ()
FairCarboN,SLAM-B,FARE,Labo,email site slamb Manon Dardonville 18/06/2024,199417885W,Unité mixte,Fractionnement des AgroRessources et  Environnement,FARE,"REIMS-tutelle (UMR 614),
INRAE-tutelle (UMR 0614)",,49.2384995,4.0625913,gabriel.paes@inrae.fr,8-Sciences pour l'ingénieur                                                                           10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","Mme Gwenaelle LASHERMES (Directrice adjointe),
M. GABRIEL PAES (DIRECTEUR),
Mme CAROLINE REMOND (DIRECTEUR ADJOINT)"
FairCarboN,SLAM-B,I2M,Labo,email site slamb Manon Dardonville 18/06/2024,201119386D,Unité mixte,Institut de Mécanique et d'Ingénierie de Bordeaux,I2M,"Bordeaux INP-tutelle (UMR 5295),
BORDEAUX-tutelle (UMR 5295),
CNRS-tutelle (UMR 5295),
Arts et Métiers-tutelle (UMR 5295),
INRAE-participant (USC 1368)",,44.8078223,-0.5967891,secretariat.i2m@u-bordeaux.fr,8-Sciences pour l'ingénieur,"PE8-Products and Processes Engineering : Product and process design, chemical, civil, environmental, mechanical, vehicle engineering, energy processes and relevant computational methods","M. Thierry PALIN-LUC (Directeur),
M. Philippe DARNIS (Directeur adjoint),
M. Nicolas PERRY (Directeur adjoint),
M. Jean-Luc BATTAGLIA (Directeur adjoint)"
FairCarboN,SLAM-B,IATE,Labo,email site slamb Manon Dardonville 18/06/2024,200317667V,Unité mixte,Ingénierie des Agropolymères et Technologies Emergentes,IATE,"MONTPELLIER-tutelle (UMR 1208),
INRAE-tutelle (UMR 1208),
Institut Agro-tutelle ( )",,43.6172873,3.8548934,iateweb@supagro.inra.fr,10-Sciences agronomiques et écologiques,"PE8-Products and Processes Engineering : Product and process design, chemical, civil, environmental, mechanical, vehicle engineering, energy processes and relevant computational methods,
LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards",M. Jean-Yves DELENNE (directeur)
FairCarboN,SLAM-B,iEES,Labo,email site slamb Manon Dardonville 18/06/2024,200517555P,Unité mixte,Institut d'Ecologie et des Sciences de l'Environnement de Paris,iEES,"UPEC-tutelle (UMR 7618),
CNRS-tutelle (UMR 7618),
IRD-tutelle (UMR 242),
INRAE-tutelle (UMR 1392),
SORBONNE UNIV.-tutelle (UM 113),
U PARIS Cité-participant (UMR 7618)",4 Place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,martine.maibeche@sorbonne-universite.fr,"3-Sciences de la terre et de l'univers, espace                                                        4-Chimie                                                                                              10-Sciences agronomiques et écologiques","LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling",
FairCarboN,SLAM-B,IODE,Labo,email site slamb Manon Dardonville 18/06/2024,200812291E,Unité mixte,"Institut de l'Ouest, Droit et Europe",IODE,"CNRS-tutelle (UMR 6262),
RENNES-tutelle (UMR 6262)",,48.1241834,-1.6300655,secretariat-iode@univ-rennes.fr,7-Sciences de la société,"SH2-Institutions, Governance and Legal Systems : Political science, international relations, law","Mme Sylvie MOISDON-CHATAIGNER (Directrice),
Mme Cécile RAPOPORT (Directrice-adjointe)"
FairCarboN,SLAM-B,IRIT,Labo,email site slamb Manon Dardonville 18/06/2024,199511949P,Unité mixte,Institut de Recherche en Informatique de Toulouse,IRIT,"INRIA-participant (UMR 5505),
TOULOUSE 2-tutelle (UMR 5505),
UT Capitole-tutelle (UMR 5505),
CNRS-tutelle (UMR 5505),
TOULOUSE 3-tutelle (UMR 5505),
INP TOULOUSE-tutelle (UMR 5505)",,43.5613881,1.4688266,info@irit.fr,9-Sciences et technologies de l'information et de la communication,"PE6-Computer science and informatics : informatics and information systems, computer science, scientific computing, intelligent systems",
FairCarboN,SLAM-B,ITAP,Labo,email site slamb Manon Dardonville 18/06/2024,200118630A,Unité mixte,Technologies & méthodes pour les agricultures de demain,ITAP,"INRAE-tutelle (UR 1463),
Institut Agro-tutelle ( )",,43.6195206,3.8573601,,10-Sciences agronomiques et écologiques,,"M. Ryad BENDOULA (Directeur adjoint),
M. Arnaud HELIAS (Directeur),
M. Bruno TISSEYRE (Directeur adjoint)"
FairCarboN,SLAM-B,LAE,Labo,email site slamb Manon Dardonville 18/06/2024,200116904Z,Unité mixte,Laboratoire Agronomie et Environnement,LAE,"LORRAINE-tutelle (UMR_A 1121),
INRAE-tutelle (UMR 1121)",,48.65123748779297,6.139934539794922,severine.piutti@univ-lorraine.fr,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards","Mme Sophie SLEZACK (DIR-ADJ),
Mme Julie WOHLFAHRT (DIR-ADJ),
Mme Séverine PIUTTI (DIR)"
FairCarboN,SLAM-B,LBE,Labo,email site slamb Manon Dardonville 18/06/2024,195917820C,Unité propre,Laboratoire de Biotechnologie de l'Environnement,LBE,INRAE-tutelle (UR 0050),,43.156896,2.995363,,10-Sciences agronomiques et écologiques,,"Mme Dominique PATUREAU (Directrice adjointe),
M. Renaud ESCUDIE (Directeur adjoint),
M. Eric TRABLY (Directeur)"
FairCarboN,TROPECOS,BOREA,Labo,Liste dans email Perrine - WIERASZKA Magdalena 20/06/2024,200919362L,,Laboratoire de Biologie des Organismes et des Ecosystèmes Aquatiques,,,"43 rue Cuvier, CP 26 - 75231 Paris Cedex 05, France",48.8449556,2.3574309,,,,
FairCarboN,SLAM-B,Leesu,Labo,email site slamb Manon Dardonville 18/06/2024,200920634U,Unité mixte,Laboratoire Eau Environnement et Systèmes Urbains - Ecole des Ponts ParisTech,LEESU,"ENPC PARIS-tutelle (UMR_MA 102),
UPEC-tutelle (UMR_MA 102)",,48.84078649304004,2.5880849730154054,leesu.direction@enpc.fr,"7-Sciences de la société                                                                              3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques                                                                ","PE8-Products and Processes Engineering : Product and process design, chemical, civil, environmental, mechanical, vehicle engineering, energy processes and relevant computational methods,
PE4-Physical and analytical chemical sciences : analytical chemistry, chemical theory, physical chemistry/chemical physics,
SH2-Institutions, Governance and Legal Systems : Political science, international relations, law,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards",
FairCarboN,SLAM-B,LESSEM,Labo,email site slamb Manon Dardonville 18/06/2024,201822681E,Unité propre,Laboratoire des écosystèmes et sociétés en montagne,LESSEM,INRAE-tutelle (UR 1464),,45.1991648,5.7733468,,10-Sciences agronomiques et écologiques,"SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies","M. Yves SCHAEFFER (Directeur adjoint),
M. Marc FUHR (Directeur),
M. Frédéric BERGER (Directeur adjoint)"
FairCarboN,SLAM-B,LETG,Labo,email site slamb Manon Dardonville 18/06/2024,199612340K,Unité mixte,Littoral - Environnement - Télédétection - Géomatique,LETG,"BREST-tutelle (UMR 6554),
PSL-tutelle ( ),
RENNES 2-tutelle (UMR 6554),
CNRS-tutelle (UMR 6554),
Nantes Université-tutelle (UMR 6554)",,47.2458179,-1.5518234,brice.trouillet@univ-nantes.fr et adeline.maulpoix@univ-brest.fr,"3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques                                                                7-Sciences de la société                                                                              6-Sciences humaines et humanités","SH7-Human Mobility, Environment, and Space : Human geography, demography, health, sustainability science, territorial planning, spatial analysis,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management","M. Mohamed MAANAN (Directeur adjoint),
M. Thomas CORPETTI (Directeur - adjoint),
M. Cyril TISSOT (Directeur-adjoint),
M. Brice TROUILLET (Directeur)"
FairCarboN,SLAM-B,LG-ENS,Labo,email site slamb Manon Dardonville 18/06/2024,199812866Y,Unité mixte,Laboratoire de Géologie de l'ENS,LG-ENS,"CNRS-tutelle (UMR 8538),
PSL-tutelle (UMR 8538),
ENS PARIS-tutelle (UMR 8538)",24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,vigny@geologie.ens.fr,8-Sciences pour l'ingénieur,,M. Christophe VIGNY (DIR)
FairCarboN,SLAM-B,LIED,Labo,email site slamb Manon Dardonville 18/06/2024,201320733J,Unité mixte,Laboratoire Interdisciplinaire des Energies de Demain,LIED,"CNRS-tutelle (UMR 8236),
U PARIS Cité-tutelle (UMR 8236)",,48.82777016305813,2.3802196,,2-Physique                                                                                            6-Sciences humaines et humanités,"PE3-Condensed matter physics : structure, electronic properties, fluids, nanosciences, biological physics",M. Laurent ROYON (Directeur)
FairCarboN,SLAM-B,LIRMM,Labo,email site slamb Manon Dardonville 18/06/2024,199111950H,Unité mixte,"Laboratoire d'informatique, de robotique et de microélectronique de Montpellier",LIRMM,"CNRS-tutelle (UMR 5506),
INRIA-tutelle ( ),
PERPIGNAN-tutelle ( ),
MONTPELLIER 3-tutelle ( ),
MONTPELLIER-tutelle (UMR 5506)",,43.6368829,3.8403209,directeur@lirmm.fr,7-Sciences de la société                                                                              9-Sciences et technologies de l'information et de la communication                                    10-Sciences agronomiques et écologiques                                                                8-Sciences pour l'ingénieur,"PE6-Computer science and informatics : informatics and information systems, computer science, scientific computing, intelligent systems,
PE7-Systems and communication engineering : Electrical, electronic, communication, optical and systems engineering","M. Abdoulaye GAMATIE (Directeur adjoint),
Mme Marianne HUCHARD (directrice),
M. Christophe PAUL (Directeur adjoint)"
FairCarboN,SLAM-B,LISC,Labo,email site slamb Manon Dardonville 18/06/2024,199718620G,Unité propre,Laboratoire d'Ingénierie des Systèmes Complexes,LISC,INRAE-tutelle (UR 1465),,45.7623092,3.1110627,,8-Sciences pour l'ingénieur                                                                           10-Sciences agronomiques et écologiques,,M. Jean-Denis MATHIAS (Directeur)
