name,id,parent,path
Explore2 - Rapports techniques,616670,202158,Recherche Data Gouv/Data INRAE/Explore2/Explore2 - Rapports techniques
Explore2 - Fiches synthèses,616671,202158,Recherche Data Gouv/Data INRAE/Explore2/Explore2 - Fiches synthèses
Explore2 - Projections hydrologiques,616672,202158,Recherche Data Gouv/Data INRAE/Explore2/Explore2 - Projections hydrologiques
Explore2 - Métadonnées,617533,202158,Recherche Data Gouv/Data INRAE/Explore2/Explore2 - Métadonnées
UMR 1280 PhAN,222091,123960,Recherche Data Gouv/Data INRAE/UMR 1280 PhAN
GDM-MILK,626840,222091,Recherche Data Gouv/Data INRAE/UMR 1280 PhAN/GDM-MILK
Omics analysis,626852,626840,Recherche Data Gouv/Data INRAE/UMR 1280 PhAN/GDM-MILK/Omics analysis
LACTOMICS,626857,222091,Recherche Data Gouv/Data INRAE/UMR 1280 PhAN/LACTOMICS
Omics analysis,626858,626857,Recherche Data Gouv/Data INRAE/UMR 1280 PhAN/LACTOMICS/Omics analysis
Données de l'UR 1321 ASTRO - Agrosystèmes tropicaux,347565,123960,Recherche Data Gouv/Data INRAE/Données de l'UR 1321 ASTRO - Agrosystèmes tropicaux
AGRIBALYSE® – GIS REVALIM,400066,123960,Recherche Data Gouv/Data INRAE/AGRIBALYSE® – GIS REVALIM
AGRIBALYSE®,431328,400066,Recherche Data Gouv/Data INRAE/AGRIBALYSE® – GIS REVALIM/AGRIBALYSE®
GIS REVALIM,431329,400066,Recherche Data Gouv/Data INRAE/AGRIBALYSE® – GIS REVALIM/GIS REVALIM
UMR 1225 Interactions hôtes-agents pathogènes (IHAP),400401,123960,Recherche Data Gouv/Data INRAE/UMR 1225 Interactions hôtes-agents pathogènes (IHAP)
CESAER,451341,123960,Recherche Data Gouv/Data INRAE/CESAER
BFP - Biologie du Fruit et Pathologie,607330,123960,Recherche Data Gouv/Data INRAE/BFP - Biologie du Fruit et Pathologie
LEPSE – Laboratoire des Plantes sous Stress Environnementaux,627450,123960,Recherche Data Gouv/Data INRAE/LEPSE – Laboratoire des Plantes sous Stress Environnementaux
ETAP - Efficience de Transpiration et Adaptation des Plantes aux climats secs,627534,627450,Recherche Data Gouv/Data INRAE/LEPSE – Laboratoire des Plantes sous Stress Environnementaux/ETAP - Efficience de Transpiration et Adaptation des Plantes aux climats secs
MAGE - Modélisation et Analyse de l'interaction Génotype Environnement,627535,627450,Recherche Data Gouv/Data INRAE/LEPSE – Laboratoire des Plantes sous Stress Environnementaux/MAGE - Modélisation et Analyse de l'interaction Génotype Environnement
Espace Générique,123967,root,Recherche Data Gouv/Espace Générique
Revues anonymes,142710,123967,Recherche Data Gouv/Espace Générique/Revues anonymes
DOREL (Université de Lorraine),125166,root,Recherche Data Gouv/DOREL (Université de Lorraine)
LMOPS,179084,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LMOPS
LMOPS Spectroscopy Platform,179146,179084,Recherche Data Gouv/DOREL (Université de Lorraine)/LMOPS/LMOPS Spectroscopy Platform
LMOPS CAREL Platform,179147,179084,Recherche Data Gouv/DOREL (Université de Lorraine)/LMOPS/LMOPS CAREL Platform
Archives Henri-Poincaré,179085,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/Archives Henri-Poincaré
Projet ANR BDL1795-1932,179148,179085,Recherche Data Gouv/DOREL (Université de Lorraine)/Archives Henri-Poincaré/Projet ANR BDL1795-1932
IJL,179086,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/IJL
Carbiolab,179149,179086,Recherche Data Gouv/DOREL (Université de Lorraine)/IJL/Carbiolab
URAFPA,179087,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/URAFPA
CREM,179088,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CREM
LEM3,179089,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LEM3
CRM2,179090,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CRM2
PErSEUs,179091,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/PErSEUs
LPCT,179092,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LPCT
LOTERR,179093,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LOTERR
LRGP,179094,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LRGP
Photofront,628174,179094,Recherche Data Gouv/DOREL (Université de Lorraine)/LRGP/Photofront
Calbinotox,179095,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/Calbinotox
Silva,179096,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/Silva
LIBio,179097,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LIBio
DynAMic,179099,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/DynAMic
CRAN,179100,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CRAN
IECL,179101,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/IECL
LCOMS,179103,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LCOMS
ERPI,179104,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/ERPI
APEMAC,179105,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/APEMAC
LGIPM,179106,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LGIPM
GREEN,179107,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/GREEN
CITHEFOR,179108,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CITHEFOR
Direction de la Documentation,179110,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/Direction de la Documentation
DevAH,179111,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/DevAH
IMoPA,179115,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/IMoPA
SIMPA,179116,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/SIMPA
NGERE,179117,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/NGERE
CEREFIGE,179120,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CEREFIGE
LSE,179121,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LSE
IFG,179122,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/IFG
CERCLE,179123,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CERCLE
CEGIL,179124,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CEGIL
IRENEE,179125,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/IRENEE
ÉCRITURES,179126,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/ÉCRITURES
IDEA,179127,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/IDEA
LIS,179128,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LIS
2LPN,179130,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/2LPN
LISEC,179131,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LISEC
InterPsy,179132,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/InterPsy
2L2S,179133,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/2L2S
LCP-A2MC,179136,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LCP-A2MC
LCPME,179137,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LCPME
LORIA,179138,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LORIA
LEMTA,179139,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LEMTA
LAE,179140,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LAE
L2CM,179141,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/L2CM
CRULH,179142,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/CRULH
HISCANT-MA,179143,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/HISCANT-MA
Centre Pierre Janet,179144,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/Centre Pierre Janet
LIEC,179145,125166,Recherche Data Gouv/DOREL (Université de Lorraine)/LIEC
Université de Strasbourg,125167,root,Recherche Data Gouv/Université de Strasbourg
Joint Research Unit Chemistry of Complex Matter,134623,125167,Recherche Data Gouv/Université de Strasbourg/Joint Research Unit Chemistry of Complex Matter
Laboratory of Chemoinformatics,134655,134623,Recherche Data Gouv/Université de Strasbourg/Joint Research Unit Chemistry of Complex Matter/Laboratory of Chemoinformatics
Laboratory of Bioimaging and Pathologies - LBP - UMR 7021,134652,125167,Recherche Data Gouv/Université de Strasbourg/Laboratory of Bioimaging and Pathologies - LBP - UMR 7021
Signalisation tumorale et cibles thérapeutiques,134663,134652,Recherche Data Gouv/Université de Strasbourg/Laboratory of Bioimaging and Pathologies - LBP - UMR 7021/Signalisation tumorale et cibles thérapeutiques
"Sociétés, Acteurs, Gouvernement en Europe - SAGE - UMR 7363",147059,125167,"Recherche Data Gouv/Université de Strasbourg/Sociétés, Acteurs, Gouvernement en Europe - SAGE - UMR 7363"
Axe 1 – Représentation politique et reconfiguration des champs du pouvoir en Europe,147061,147059,"Recherche Data Gouv/Université de Strasbourg/Sociétés, Acteurs, Gouvernement en Europe - SAGE - UMR 7363/Axe 1 – Représentation politique et reconfiguration des champs du pouvoir en Europe"
Institut des Neurosciences Cellulaires et Intégratives - INCI - UPR 3212,156728,125167,Recherche Data Gouv/Université de Strasbourg/Institut des Neurosciences Cellulaires et Intégratives - INCI - UPR 3212
Contrôle Peptidergique des Emotions,156729,156728,Recherche Data Gouv/Université de Strasbourg/Institut des Neurosciences Cellulaires et Intégratives - INCI - UPR 3212/Contrôle Peptidergique des Emotions
iCUBE - Science des Données et Connaissances - UMR 7357,156865,125167,Recherche Data Gouv/Université de Strasbourg/iCUBE - Science des Données et Connaissances - UMR 7357
Hérelles ANR Project,156866,156865,Recherche Data Gouv/Université de Strasbourg/iCUBE - Science des Données et Connaissances - UMR 7357/Hérelles ANR Project
Santé de la Vigne et Qualité du Vin - SVQV - UMR_A 1131,157710,125167,Recherche Data Gouv/Université de Strasbourg/Santé de la Vigne et Qualité du Vin - SVQV - UMR_A 1131
Equipe Métabolisme Secondaire de la Vigne (MSV),157711,157710,Recherche Data Gouv/Université de Strasbourg/Santé de la Vigne et Qualité du Vin - SVQV - UMR_A 1131/Equipe Métabolisme Secondaire de la Vigne (MSV)
Institut Pluridisciplinaire Hubert Curien - IPHC - UMR 7178,158541,125167,Recherche Data Gouv/Université de Strasbourg/Institut Pluridisciplinaire Hubert Curien - IPHC - UMR 7178
Données Nucléaires pour les Réacteurs – DNR,158542,158541,Recherche Data Gouv/Université de Strasbourg/Institut Pluridisciplinaire Hubert Curien - IPHC - UMR 7178/Données Nucléaires pour les Réacteurs – DNR
Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg,161283,125167,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg
"AMUP (Architecture, urban morphology/morphogenesis and projects) ",161651,161283,"Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/AMUP (Architecture, urban morphology/morphogenesis and projects) "
ICS (Institut Charles Sadron),161652,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/ICS (Institut Charles Sadron)
SDC (Data science and knowledge),161653,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/SDC (Data science and knowledge)
"AVR (Control, vision and robotics)",161654,161283,"Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/AVR (Control, vision and robotics)"
"TRIO (Remote sensing, radiometry and optical imaging)",161655,161283,"Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/TRIO (Remote sensing, radiometry and optical imaging)"
MaCEPV (Materials for photovoltaic and electronic devices),161656,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/MaCEPV (Materials for photovoltaic and electronic devices)
SMH (Heterogeneous systems and microsystems),161658,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/SMH (Heterogeneous systems and microsystems)
IPP (Photonics instrumentation and processes),161659,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/IPP (Photonics instrumentation and processes)
MécaFlu (Fluid mechanics),161660,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/MécaFlu (Fluid mechanics)
GCE (Civil engineering and energetics),161661,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/GCE (Civil engineering and energetics)
"CSIP (Design, information system and inventive processes)",161662,161283,"Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/CSIP (Design, information system and inventive processes)"
LISEC (Interuniversity laboratory for education and communication sciences),161663,161283,Recherche Data Gouv/Université de Strasbourg/Institut National des Sciences Appliquées Strasbourg - INSA Strasbourg/LISEC (Interuniversity laboratory for education and communication sciences)
"Institut de génétique, biologie moléculaire et cellulaire - IGBMC - UMR 7104",163728,125167,"Recherche Data Gouv/Université de Strasbourg/Institut de génétique, biologie moléculaire et cellulaire - IGBMC - UMR 7104"
Institut Clinique de la Souris- iCS,163729,163728,"Recherche Data Gouv/Université de Strasbourg/Institut de génétique, biologie moléculaire et cellulaire - IGBMC - UMR 7104/Institut Clinique de la Souris- iCS"
Translational medecine and neurogenetics Department,163733,163728,"Recherche Data Gouv/Université de Strasbourg/Institut de génétique, biologie moléculaire et cellulaire - IGBMC - UMR 7104/Translational medecine and neurogenetics Department"
"Droit, religion, entreprise et société - DRES - UMR 7354",175534,125167,"Recherche Data Gouv/Université de Strasbourg/Droit, religion, entreprise et société - DRES - UMR 7354"
European Birds of Passage,175536,175534,"Recherche Data Gouv/Université de Strasbourg/Droit, religion, entreprise et société - DRES - UMR 7354/European Birds of Passage"
Laboratoire d’Innovation Moléculaire et Applications - LIMA - UMR 7042,176316,125167,Recherche Data Gouv/Université de Strasbourg/Laboratoire d’Innovation Moléculaire et Applications - LIMA - UMR 7042
SynCat-H Research Group,176321,176316,Recherche Data Gouv/Université de Strasbourg/Laboratoire d’Innovation Moléculaire et Applications - LIMA - UMR 7042/SynCat-H Research Group
COHA (Chimie Organique et Hétérochimie Appliquées),177379,176316,Recherche Data Gouv/Université de Strasbourg/Laboratoire d’Innovation Moléculaire et Applications - LIMA - UMR 7042/COHA (Chimie Organique et Hétérochimie Appliquées)
"BSM (Biomolécules, Synthèse et Méthodes)",177418,176316,"Recherche Data Gouv/Université de Strasbourg/Laboratoire d’Innovation Moléculaire et Applications - LIMA - UMR 7042/BSM (Biomolécules, Synthèse et Méthodes)"
Institut de physique et chimie des Matériaux de Strasbourg - IPCMS - UMR7504,218119,125167,Recherche Data Gouv/Université de Strasbourg/Institut de physique et chimie des Matériaux de Strasbourg - IPCMS - UMR7504
Chimie des matériaux inorganiques (DCMI),218126,218119,Recherche Data Gouv/Université de Strasbourg/Institut de physique et chimie des Matériaux de Strasbourg - IPCMS - UMR7504/Chimie des matériaux inorganiques (DCMI)
Chemical Engineering of Functional Nanomaterials - CEFUN,218131,218126,Recherche Data Gouv/Université de Strasbourg/Institut de physique et chimie des Matériaux de Strasbourg - IPCMS - UMR7504/Chimie des matériaux inorganiques (DCMI)/Chemical Engineering of Functional Nanomaterials - CEFUN
"GEO - Groupe d'études orientales, slaves et néo-helléniques - UR 1340",628836,125167,"Recherche Data Gouv/Université de Strasbourg/GEO - Groupe d'études orientales, slaves et néo-helléniques - UR 1340"
Data Repository Grenoble Alpes,125168,root,Recherche Data Gouv/Data Repository Grenoble Alpes
OSUG,142915,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/OSUG
GNSS_products,142941,142915,Recherche Data Gouv/Data Repository Grenoble Alpes/OSUG/GNSS_products
Long term monitoring of near surface soil temperature in the french Alps,157555,142915,Recherche Data Gouv/Data Repository Grenoble Alpes/OSUG/Long term monitoring of near surface soil temperature in the french Alps
Glacier surface flow velocity products from satellite data,160225,142915,Recherche Data Gouv/Data Repository Grenoble Alpes/OSUG/Glacier surface flow velocity products from satellite data
Ice texture data from ice cores,161766,142915,Recherche Data Gouv/Data Repository Grenoble Alpes/OSUG/Ice texture data from ice cores
Observatoire Junior,631239,142915,Recherche Data Gouv/Data Repository Grenoble Alpes/OSUG/Observatoire Junior
Litt&Arts,145397,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/Litt&Arts
Gipsa-Lab,146390,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/Gipsa-Lab
SPINTEC,150583,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/SPINTEC
Observatoire de la Transition Énergétique,158365,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/Observatoire de la Transition Énergétique
Institut de Biologie Structurale,176444,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/Institut de Biologie Structurale
Laboratoire d’électrochimie et de physicochimie des matériaux et des interfaces ,285147,125168,Recherche Data Gouv/Data Repository Grenoble Alpes/Laboratoire d’électrochimie et de physicochimie des matériaux et des interfaces 
Lillodata - Entrepôt de données de l'Université de Lille,125169,root,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille
SCALab,142260,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/SCALab
Études assis-debout,569028,142260,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/SCALab/Études assis-debout
Parkinson-posture,607325,142260,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/SCALab/Parkinson-posture
IEMN,145484,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/IEMN
NANOMIC,188068,145484,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/IEMN/NANOMIC
TVES - ULR 4477 ,147065,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/TVES - ULR 4477 
GERiiCO,147157,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/GERiiCO
Lexique,148245,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Lexique
"Espace, Populations, Sociétés",148262,125169,"Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Espace, Populations, Sociétés"
Unité de Glycobiologie Structurale et Fonctionnelle (UGSF) - UMR 8576,148520,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Unité de Glycobiologie Structurale et Fonctionnelle (UGSF) - UMR 8576
UREPSSS,149320,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/UREPSSS
CRIStAL,150224,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL
PRETIL,162836,150224,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/PRETIL
Mobile Robotics,394165,162836,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/PRETIL/Mobile Robotics
I2C,162837,150224,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/I2C
LOKI,162839,162837,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/I2C/LOKI
ALGOMUS,289322,162837,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/I2C/ALGOMUS
SEAS,162838,150224,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/SEAS
2XS,162840,162838,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/SEAS/2XS
MSV,614145,150224,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/MSV
Bonsai,614146,614145,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CRIStAL/MSV/Bonsai
PSITEC,151309,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/PSITEC
Neuropsychologie et audition,151311,151309,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/PSITEC/Neuropsychologie et audition
UMET ,157548,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/UMET 
Lille économie management - UMR 9221,162923,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Lille économie management - UMR 9221
L2EP,168803,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/L2EP
"Unité Evolution, Ecologie et Paléontologie (Evo-Eco-Paléo)",168824,125169,"Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Unité Evolution, Ecologie et Paléontologie (Evo-Eco-Paléo)"
UCCS,185786,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/UCCS
PhLAM,192761,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/PhLAM
Laboratoire de Mécanique des Fluides de Lille - Kampé de Fériet,307986,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Laboratoire de Mécanique des Fluides de Lille - Kampé de Fériet
UMR transfrontalière BioEcoAgro,569140,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/UMR transfrontalière BioEcoAgro
Boutique des sciences de l'Université de Lille,573737,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/Boutique des sciences de l'Université de Lille
CIIL,596458,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/CIIL
MABLAB,610401,125169,Recherche Data Gouv/Lillodata - Entrepôt de données de l'Université de Lille/MABLAB
Université Toulouse Jean-Jaurès,125170,root,Recherche Data Gouv/Université Toulouse Jean-Jaurès
Centre for anglophone studies (CAS),142851,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Centre for anglophone studies (CAS)
Centre d'Etudes Ibériques et Ibéro-Américaines (CEIIBA-Toulouse),142852,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Centre d'Etudes Ibériques et Ibéro-Américaines (CEIIBA-Toulouse)
Centre d’Etudes et de Recherches en Psychopathologie et Psychologie de la Santé (CERPPS),142853,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Centre d’Etudes et de Recherches en Psychopathologie et Psychologie de la Santé (CERPPS)
Centre de Recherches et d'Etudes Germaniques (CREG),142854,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Centre de Recherches et d'Etudes Germaniques (CREG)
Equipe de Recherche sur les Rationalités Philosophiques et les Savoirs (ERRAPHIS),142855,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Equipe de Recherche sur les Rationalités Philosophiques et les Savoirs (ERRAPHIS)
Laboratoire Cliniques Pathologique et Interculturelle (LCPI),142857,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Laboratoire Cliniques Pathologique et Interculturelle (LCPI)
Laboratoire de NeuroPsychoLinguistique (LNPL),142858,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Laboratoire de NeuroPsychoLinguistique (LNPL)
Laboratoire de Psychologie de la Socialisation – Développement et Travail (LPS-DT),142859,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Laboratoire de Psychologie de la Socialisation – Développement et Travail (LPS-DT)
"Laboratoire de Recherche en Audiovisuel - Savoirs, Praxis et Poïétiques en Art (LARA-SEPPIA)",142860,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Laboratoire de Recherche en Audiovisuel - Savoirs, Praxis et Poïétiques en Art (LARA-SEPPIA)"
"Lettres, Langages et Arts - Création, Recherche, Émergence en Arts, Textes, Images, Spectacles (LLA CREATIS)",142861,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Lettres, Langages et Arts - Création, Recherche, Émergence en Arts, Textes, Images, Spectacles (LLA CREATIS)"
"Patrimoine, Littérature, Histoire (PLH)",142862,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Patrimoine, Littérature, Histoire (PLH)"
"Centre d'Étude et de Recherche Travail, Organisation, Pouvoir (CERTOP)",142863,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Centre d'Étude et de Recherche Travail, Organisation, Pouvoir (CERTOP)"
"Cognition, Langues, Langage, Ergonomie (CLLE)",142864,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Cognition, Langues, Langage, Ergonomie (CLLE)"
"Education, Formation, Travail, Savoirs (EFTS)",142865,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Education, Formation, Travail, Savoirs (EFTS)"
"France, Amériques, Espagne - Sociétés, pouvoirs, acteurs (FRAMESPA)",142866,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/France, Amériques, Espagne - Sociétés, pouvoirs, acteurs (FRAMESPA)"
Géographie de l'Environnement (GEODE),142867,125170,Recherche Data Gouv/Université Toulouse Jean-Jaurès/Géographie de l'Environnement (GEODE)
"Laboratoire Interdisciplinaire Solidarités, Sociétés, Territoires (LISST)",142868,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Laboratoire Interdisciplinaire Solidarités, Sociétés, Territoires (LISST)"
"Travaux et Recherches Archéologiques sur les Cultures, les Espaces et les Sociétés (TRACES)",142869,125170,"Recherche Data Gouv/Université Toulouse Jean-Jaurès/Travaux et Recherches Archéologiques sur les Cultures, les Espaces et les Sociétés (TRACES)"
Entrepôt de données ouvertes de l'Université Paris Nanterre - UPN,125171,root,Recherche Data Gouv/Entrepôt de données ouvertes de l'Université Paris Nanterre - UPN
Institut de Recherche pour le Développement,145305,root,Recherche Data Gouv/Institut de Recherche pour le Développement
Centre de Coopération Internationale en Recherche Agronomique pour le Développement,146139,root,Recherche Data Gouv/Centre de Coopération Internationale en Recherche Agronomique pour le Développement
Data Univ. Gustave Eiffel,148866,root,Recherche Data Gouv/Data Univ. Gustave Eiffel
CENSE,158390,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/CENSE
Battery data,163209,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/Battery data
4BLife,197421,163209,Recherche Data Gouv/Data Univ. Gustave Eiffel/Battery data/4BLife
ACIMP - Asphalt pavement laboratory slabs,174195,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/ACIMP - Asphalt pavement laboratory slabs
Experimental abdominal data,186455,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/Experimental abdominal data
TerDOUEST,195602,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/TerDOUEST
SUBDENSE,198298,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/SUBDENSE
DéCoF-Ré,202059,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/DéCoF-Ré
Optical Fibers embedded in cementitious materials for UltraSonic imaging and monitoring,344891,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/Optical Fibers embedded in cementitious materials for UltraSonic imaging and monitoring
City-FAB,599618,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/City-FAB
SCaNING - Suivi des infrastructures neuves et existantes par Capteurs Noyés pour évaluer les Indicateurs Nécessaires à leur Gestion durable,606543,148866,Recherche Data Gouv/Data Univ. Gustave Eiffel/SCaNING - Suivi des infrastructures neuves et existantes par Capteurs Noyés pour évaluer les Indicateurs Nécessaires à leur Gestion durable
École nationale des ponts et chaussées,148870,root,Recherche Data Gouv/École nationale des ponts et chaussées
CERMICS,158623,148870,Recherche Data Gouv/École nationale des ponts et chaussées/CERMICS
HM&Co,158624,148870,Recherche Data Gouv/École nationale des ponts et chaussées/HM&Co
Laboratoire Navier,158626,148870,Recherche Data Gouv/École nationale des ponts et chaussées/Laboratoire Navier
CEREA,158857,148870,Recherche Data Gouv/École nationale des ponts et chaussées/CEREA
Institut d’études politiques de Paris,148974,root,Recherche Data Gouv/Institut d’études politiques de Paris
